Ponto,Projeto,Equipe,Data/hora,Espécie,Poste,Área,Altura (m),DAP (cm),Acesso,Dist. BT (cm),Dist. MT (cm),Dist. AT (cm),Latitude,Longitude,Qtd fotos,Foto (link),Sincronizado
V20260831155922356649432,Rota Presidente Kennedy,Enecol Centro,"31/08/2026, 15:59:21",Outros,98703,URBANO,8.5,70,Sim,0,100,0,-8.5287272,-48.5037604,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260831155922356649432F1.jpg,Não
V20260831160017029417397,Rota Presidente Kennedy,Enecol Centro,"31/08/2026, 16:00:15",Oiti,878077,URBANO,5,60,Sim,250,300,0,-8.5288602,-48.5038897,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260831160017029417397F1.jpg,Não
V20260831160120380373171,Rota Presidente Kennedy,Enecol Centro,"31/08/2026, 16:01:19",Oiti,878077,URBANO,5,55,Sim,200,300,0,-8.5289139,-48.5038729,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260831160120380373171F1.jpg,Não
V20260831160205420452862,Rota Presidente Kennedy,Enecol Centro,"31/08/2026, 16:02:04",Oiti,878077,URBANO,5,55,Sim,200,300,0,-8.5289168,-48.5039353,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260831160205420452862F1.jpg,Não
V20260831160254641198474,Rota Presidente Kennedy,Enecol Centro,"31/08/2026, 16:02:53",Oiti,878077,URBANO,5.5,60,Sim,150,300,0,-8.5290425,-48.5039341,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260831160254641198474F1.jpg,Não
V20260831160400142538010,Rota Presidente Kennedy,Enecol Centro,"31/08/2026, 16:03:59",Outros,1751641,URBANO,2.5,30,Sim,300,300,0,-8.5291682,-48.5039934,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260831160400142538010F1.jpg,Não
V20260831161318396295893,Rota Presidente Kennedy,Enecol Centro,"31/08/2026, 16:13:17",Oiti,875004,URBANO,6,50,Sim,150,300,0,-8.5305217,-48.504795,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260831161318396295893F1.jpg,Não
V20260831161411026031779,Rota Presidente Kennedy,Enecol Centro,"31/08/2026, 16:14:09",Oiti,875004,URBANO,6,60,Sim,150,300,0,-8.53057,-48.50486,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260831161411026031779F1.jpg,Não
V20260831161502053926904,Rota Presidente Kennedy,Enecol Centro,"31/08/2026, 16:15:01",Mogno,98700,URBANO,6,50,Sim,0,300,0,-8.530715,-48.504865,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260831161502053926904F1.jpg,Não
V20260831161545443083711,Rota Presidente Kennedy,Enecol Centro,"31/08/2026, 16:15:44",Outros,98700,URBANO,2,30,Sim,300,300,0,-8.5307283,-48.5049033,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260831161545443083711F1.jpg,Não
V20260831162034234819655,Rota Presidente Kennedy,Enecol Centro,"31/08/2026, 16:20:33",Mogno,877458,URBANO,7,100,Sim,100,300,0,-8.5312788,-48.5051646,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260831162034234819655F1.jpg,Não
V20260831162133627686848,Rota Presidente Kennedy,Enecol Centro,"31/08/2026, 16:21:32",Outros,877458,URBANO,,20,Sim,300,300,0,-8.5314667,-48.5053737,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260831162133627686848F1.jpg,Não
V20260831162413997995435,Rota Presidente Kennedy,Enecol Centro,"31/08/2026, 16:24:12",Outros,877460,URBANO,3.5,45,Sim,300,300,0,-8.5318527,-48.5055273,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260831162413997995435F1.jpg,Não
V20260831162459392810313,Rota Presidente Kennedy,Enecol Centro,"31/08/2026, 16:24:58",Oiti,877460,URBANO,5.5,65,Sim,300,300,0,-8.5319133,-48.5055583,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260831162459392810313F1.jpg,Não
V20260831162602895943977,Rota Presidente Kennedy,Enecol Centro,"31/08/2026, 16:26:01",Oiti,877461,URBANO,7,60,Sim,50,300,0,-8.53215,-48.5056667,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260831162602895943977F1.jpg,Não
V20260831162702790642405,Rota Presidente Kennedy,Enecol Centro,"31/08/2026, 16:27:01",Outros,877777,URBANO,6,50,Sim,300,300,0,-8.532325,-48.5057883,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260831162702790642405F1.jpg,Não
V20260831162754501129286,Rota Presidente Kennedy,Enecol Centro,"31/08/2026, 16:27:53",Oiti,877777,URBANO,5.5,60,Sim,250,300,0,-8.532415,-48.5058417,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260831162754501129286F1.jpg,Não
V20260831162901844440350,Rota Presidente Kennedy,Enecol Centro,"31/08/2026, 16:29:00",Outros,877780,URBANO,5.5,50,Sim,300,300,0,-8.53258,-48.5059533,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260831162901844440350F1.jpg,Não
V20260831163057911458899,Rota Presidente Kennedy,Enecol Centro,"31/08/2026, 16:30:56",Oiti,98704,URBANO,6,55,Sim,300,300,0,-8.532255,-48.506195,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260831163057911458899F1.jpg,Não
V20260831163538044253055,Rota Presidente Kennedy,Enecol Centro,"31/08/2026, 16:35:37",Oiti,98760,URBANO,6,70,Sim,250,300,0,-8.5327146,-48.5048015,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260831163538044253055F1.jpg,Não
V20260831163617196461061,Rota Presidente Kennedy,Enecol Centro,"31/08/2026, 16:36:16",Oiti,98760,URBANO,4,75,Sim,300,300,0,-8.5327666,-48.5048438,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260831163617196461061F1.jpg,Não
V20260831163707303262059,Rota Presidente Kennedy,Enecol Centro,"31/08/2026, 16:37:06",Mogno,877156,URBANO,5.5,60,Sim,250,300,0,-8.5328965,-48.5049289,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260831163707303262059F1.jpg,Não
V20260831163833183125764,Rota Presidente Kennedy,Enecol Centro,"31/08/2026, 16:38:32",Oiti,875876,URBANO,6,55,Sim,150,300,0,-8.533346,-48.5051859,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260831163833183125764F1.jpg,Não
V20260831163921763288642,Rota Presidente Kennedy,Enecol Centro,"31/08/2026, 16:39:20",Oiti,875876,URBANO,5,60,Sim,300,300,0,-8.5334782,-48.505223,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260831163921763288642F1.jpg,Não
V20260831164013452744102,Rota Presidente Kennedy,Enecol Centro,"31/08/2026, 16:40:12",Oiti,877157,URBANO,5,55,Sim,300,300,0,-8.5336487,-48.5053238,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260831164013452744102F1.jpg,Não
V20260831164055239935015,Rota Presidente Kennedy,Enecol Centro,"31/08/2026, 16:40:54",Oiti,877157,URBANO,4,65,Sim,300,300,0,-8.533648,-48.5053222,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260831164055239935015F1.jpg,Não
V20260831164404692645915,Rota Presidente Kennedy,Enecol Centro,"31/08/2026, 16:44:03",Outros,876233,URBANO,13,120,Sim,300,100,0,-8.5341385,-48.5055093,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260831164404692645915F1.jpg,Não
